Dataset,SiteCode,POC,Date,SiteName,State,ammNO3f_Val,ammNO3f_Unit,TCf_Val,TCf_Unit,CUf_Val,CUf_Unit,Pf_Val,Pf_Unit,Kf_Val,Kf_Unit,SeaSaltf_Val,SeaSaltf_Unit,SIf_Val,SIf_Unit,NAf_Val,NAf_Unit,SOILf_Val,SOILf_Unit,SRf_Val,SRf_Unit,SO4f_Val,SO4f_Unit,Sf_Val,Sf_Unit,TIf_Val,TIf_Unit,Vf_Val,Vf_Unit,ZNf_Val,ZNf_Unit
IMPAER,IKBA1,1,03/21/2022,Ike's Backbone,AZ,,,-999,ug/m^3,-999,ug/m^3,-999,ug/m^3,-999,ug/m^3,,,-999,ug/m^3,-999,ug/m^3,,,-999,ug/m^3,-999,ug/m^3,-999,ug/m^3,-999,ug/m^3,-999,ug/m^3,-999,ug/m^3
IMPAER,IKBA1,1,03/24/2022,Ike's Backbone,AZ,,,-999,ug/m^3,-999,ug/m^3,-999,ug/m^3,-999,ug/m^3,,,-999,ug/m^3,-999,ug/m^3,,,-999,ug/m^3,-999,ug/m^3,-999,ug/m^3,-999,ug/m^3,-999,ug/m^3,-999,ug/m^3
IMPAER,IKBA1,1,03/27/2022,Ike's Backbone,AZ,,,-999,ug/m^3,-999,ug/m^3,-999,ug/m^3,-999,ug/m^3,,,-999,ug/m^3,-999,ug/m^3,,,-999,ug/m^3,-999,ug/m^3,-999,ug/m^3,-999,ug/m^3,-999,ug/m^3,-999,ug/m^3
IMPAER,IKBA1,1,03/30/2022,Ike's Backbone,AZ,,,-999,ug/m^3,-999,ug/m^3,-999,ug/m^3,-999,ug/m^3,,,-999,ug/m^3,-999,ug/m^3,,,-999,ug/m^3,-999,ug/m^3,-999,ug/m^3,-999,ug/m^3,-999,ug/m^3,-999,ug/m^3
IMPAER,JARB1,1,01/02/2022,Jarbidge Wilderness,NV,0.01004,ug/m^3,0.11401,ug/m^3,0.00009,ug/m^3,0,ug/m^3,0.00341,ug/m^3,0.00398,ug/m^3,0.01064,ug/m^3,-0.00037,ug/m^3,0.04873,ug/m^3,0.00002,ug/m^3,0.09294,ug/m^3,0.03393,ug/m^3,0.00023,ug/m^3,0,ug/m^3,0.00021,ug/m^3
IMPAER,JARB1,1,01/05/2022,Jarbidge Wilderness,NV,0.00468,ug/m^3,0.04685,ug/m^3,0.00007,ug/m^3,0,ug/m^3,0.0008,ug/m^3,0.00333,ug/m^3,0.00059,ug/m^3,0.00115,ug/m^3,0.00304,ug/m^3,-0.00009,ug/m^3,0.02521,ug/m^3,0.00698,ug/m^3,0.00004,ug/m^3,0,ug/m^3,-0.00001,ug/m^3
IMPAER,JARB1,1,01/08/2022,Jarbidge Wilderness,NV,0.01272,ug/m^3,0.13752,ug/m^3,0.00009,ug/m^3,0.00037,ug/m^3,0.00333,ug/m^3,0.00329,ug/m^3,0.01333,ug/m^3,-0.00084,ug/m^3,0.0552,ug/m^3,-0.00002,ug/m^3,0.03648,ug/m^3,0.01464,ug/m^3,0.00029,ug/m^3,0,ug/m^3,0.00008,ug/m^3
IMPAER,JARB1,1,01/11/2022,Jarbidge Wilderness,NV,0.00504,ug/m^3,0.10862,ug/m^3,0.00005,ug/m^3,0,ug/m^3,0.00266,ug/m^3,0.00441,ug/m^3,0.00968,ug/m^3,-0.00089,ug/m^3,0.04202,ug/m^3,0.00012,ug/m^3,0.04666,ug/m^3,0.0167,ug/m^3,0.00038,ug/m^3,0,ug/m^3,0.00026,ug/m^3
IMPAER,JARB1,1,01/14/2022,Jarbidge Wilderness,NV,0.21099,ug/m^3,0.39876,ug/m^3,0.00016,ug/m^3,0.00021,ug/m^3,0.00559,ug/m^3,0.00565,ug/m^3,0.00763,ug/m^3,0.00361,ug/m^3,0.03711,ug/m^3,0.00008,ug/m^3,0.10983,ug/m^3,0.04193,ug/m^3,0.00019,ug/m^3,0,ug/m^3,0.00046,ug/m^3
IMPAER,JARB1,1,01/17/2022,Jarbidge Wilderness,NV,0.00562,ug/m^3,0.13272,ug/m^3,0.00017,ug/m^3,0,ug/m^3,0.00256,ug/m^3,-0.00011,ug/m^3,0.00468,ug/m^3,-0.00098,ug/m^3,0.01919,ug/m^3,-0.00013,ug/m^3,0.05594,ug/m^3,0.02022,ug/m^3,0.00015,ug/m^3,0,ug/m^3,0.00021,ug/m^3
IMPAER,JARB1,1,01/20/2022,Jarbidge Wilderness,NV,0.00479,ug/m^3,0.06754,ug/m^3,-0.0001,ug/m^3,0,ug/m^3,0.00255,ug/m^3,0.00088,ug/m^3,0.00659,ug/m^3,0.00201,ug/m^3,0.0289,ug/m^3,-0.00001,ug/m^3,0.06482,ug/m^3,0.02641,ug/m^3,0.00018,ug/m^3,0,ug/m^3,0.00017,ug/m^3
IMPAER,JARB1,1,01/23/2022,Jarbidge Wilderness,NV,0.00186,ug/m^3,0.05835,ug/m^3,-0.00005,ug/m^3,0,ug/m^3,0.00223,ug/m^3,-0.00079,ug/m^3,0.00253,ug/m^3,-0.00056,ug/m^3,0.00959,ug/m^3,-0.00005,ug/m^3,0.07362,ug/m^3,0.02859,ug/m^3,0.00013,ug/m^3,0.00002,ug/m^3,0.00015,ug/m^3
IMPAER,JARB1,1,01/26/2022,Jarbidge Wilderness,NV,0.0243,ug/m^3,-0.00343,ug/m^3,0.00006,ug/m^3,0.00002,ug/m^3,0.00155,ug/m^3,0.0022,ug/m^3,0.00258,ug/m^3,0.00134,ug/m^3,0.01328,ug/m^3,0.00013,ug/m^3,0.06995,ug/m^3,0.02871,ug/m^3,0.0001,ug/m^3,0,ug/m^3,0.00012,ug/m^3
IMPAER,JARB1,1,01/29/2022,Jarbidge Wilderness,NV,0.00271,ug/m^3,0.12318,ug/m^3,0.00005,ug/m^3,0.00013,ug/m^3,0.00265,ug/m^3,-0.00079,ug/m^3,0.00761,ug/m^3,0.00045,ug/m^3,0.03249,ug/m^3,-0.00003,ug/m^3,0.08477,ug/m^3,0.03164,ug/m^3,0.00018,ug/m^3,0,ug/m^3,0.00016,ug/m^3
IMPAER,JARB1,1,02/01/2022,Jarbidge Wilderness,NV,0.17932,ug/m^3,0.07088,ug/m^3,0.00004,ug/m^3,0.00012,ug/m^3,0.00209,ug/m^3,0.01001,ug/m^3,0.0073,ug/m^3,0.00181,ug/m^3,0.03229,ug/m^3,0.00015,ug/m^3,0.05273,ug/m^3,0.01966,ug/m^3,0.00021,ug/m^3,0,ug/m^3,0.00033,ug/m^3
IMPAER,JARB1,1,02/04/2022,Jarbidge Wilderness,NV,0.0144,ug/m^3,0.22711,ug/m^3,0.00002,ug/m^3,0.00002,ug/m^3,0.04182,ug/m^3,0.03469,ug/m^3,0.00553,ug/m^3,-0.00052,ug/m^3,0.0221,ug/m^3,0.00006,ug/m^3,0.0509,ug/m^3,0.01838,ug/m^3,0.00007,ug/m^3,0.00003,ug/m^3,0.0092,ug/m^3
IMPAER,JARB1,1,02/07/2022,Jarbidge Wilderness,NV,0.0253,ug/m^3,0.18254,ug/m^3,-0.00016,ug/m^3,0,ug/m^3,0.00756,ug/m^3,-0.00754,ug/m^3,0.03587,ug/m^3,-0.00131,ug/m^3,0.15774,ug/m^3,0.00009,ug/m^3,0.13125,ug/m^3,0.04655,ug/m^3,0.00075,ug/m^3,0.00002,ug/m^3,0.00017,ug/m^3
IMPAER,JARB1,1,02/10/2022,Jarbidge Wilderness,NV,0.00943,ug/m^3,0.13541,ug/m^3,0.00003,ug/m^3,0.00001,ug/m^3,0.00933,ug/m^3,0.0018,ug/m^3,0.01428,ug/m^3,-0.00046,ug/m^3,0.05821,ug/m^3,0.0002,ug/m^3,0.09532,ug/m^3,0.03424,ug/m^3,0.00037,ug/m^3,0,ug/m^3,0.00055,ug/m^3
IMPAER,JARB1,1,02/13/2022,Jarbidge Wilderness,NV,0.02737,ug/m^3,0.32206,ug/m^3,0.00037,ug/m^3,0.00001,ug/m^3,0.01298,ug/m^3,0.00153,ug/m^3,0.04946,ug/m^3,0.00444,ug/m^3,0.21465,ug/m^3,0.00007,ug/m^3,0.24795,ug/m^3,0.09015,ug/m^3,0.00132,ug/m^3,0,ug/m^3,0.00051,ug/m^3
IMPAER,JARB1,1,02/16/2022,Jarbidge Wilderness,NV,,,-999,ug/m^3,-999,ug/m^3,-999,ug/m^3,-999,ug/m^3,,,-999,ug/m^3,-999,ug/m^3,,,-999,ug/m^3,-999,ug/m^3,-999,ug/m^3,-999,ug/m^3,-999,ug/m^3,-999,ug/m^3
IMPAER,JARB1,1,02/19/2022,Jarbidge Wilderness,NV,0.02184,ug/m^3,0.13642,ug/m^3,-0.00004,ug/m^3,0,ug/m^3,0.00801,ug/m^3,0.00085,ug/m^3,0.02804,ug/m^3,0.00162,ug/m^3,0.12583,ug/m^3,0.00019,ug/m^3,0.12148,ug/m^3,0.04414,ug/m^3,0.00084,ug/m^3,0,ug/m^3,0.00037,ug/m^3
IMPAER,JARB1,1,02/22/2022,Jarbidge Wilderness,NV,0.48928,ug/m^3,0.20986,ug/m^3,-0.00001,ug/m^3,0.00001,ug/m^3,0.01596,ug/m^3,0.03641,ug/m^3,0.0918,ug/m^3,0.03015,ug/m^3,0.41572,ug/m^3,0.00006,ug/m^3,0.42873,ug/m^3,0.15291,ug/m^3,0.00171,ug/m^3,0.0001,ug/m^3,0.00118,ug/m^3
IMPAER,JARB1,1,02/25/2022,Jarbidge Wilderness,NV,0.09276,ug/m^3,0.22765,ug/m^3,0.00017,ug/m^3,0,ug/m^3,0.00807,ug/m^3,0.00418,ug/m^3,0.02425,ug/m^3,0.00762,ug/m^3,0.10873,ug/m^3,-0.00001,ug/m^3,0.25256,ug/m^3,0.09404,ug/m^3,0.00083,ug/m^3,0.00006,ug/m^3,0.00068,ug/m^3
IMPAER,JARB1,1,02/28/2022,Jarbidge Wilderness,NV,0.0407,ug/m^3,0.0214,ug/m^3,0.00009,ug/m^3,0.00001,ug/m^3,0.01023,ug/m^3,0.00155,ug/m^3,0.05149,ug/m^3,0.01039,ug/m^3,0.22807,ug/m^3,0.00005,ug/m^3,0.14657,ug/m^3,0.05466,ug/m^3,0.0013,ug/m^3,0.00006,ug/m^3,0.00059,ug/m^3
IMPAER,JARB1,1,03/03/2022,Jarbidge Wilderness,NV,0.82225,ug/m^3,0.46371,ug/m^3,0.00003,ug/m^3,0.00007,ug/m^3,0.01835,ug/m^3,0.02443,ug/m^3,0.06895,ug/m^3,-0.00034,ug/m^3,0.30331,ug/m^3,0.00015,ug/m^3,0.1995,ug/m^3,0.0829,ug/m^3,0.00146,ug/m^3,0.00003,ug/m^3,0.00097,ug/m^3
IMPAER,JARB1,1,03/06/2022,Jarbidge Wilderness,NV,0.25661,ug/m^3,0.26488,ug/m^3,0.00024,ug/m^3,0.00021,ug/m^3,0.00986,ug/m^3,0.01093,ug/m^3,0.03091,ug/m^3,0.00798,ug/m^3,0.13921,ug/m^3,0.00019,ug/m^3,0.26686,ug/m^3,0.09965,ug/m^3,0.00064,ug/m^3,0,ug/m^3,0.0006,ug/m^3
IMPAER,JARB1,1,03/09/2022,Jarbidge Wilderness,NV,0.1577,ug/m^3,0.1765,ug/m^3,-0.00005,ug/m^3,0,ug/m^3,0.00445,ug/m^3,0.00706,ug/m^3,0.01711,ug/m^3,-0.00019,ug/m^3,0.07208,ug/m^3,0.00007,ug/m^3,0.12031,ug/m^3,0.04787,ug/m^3,0.00036,ug/m^3,0,ug/m^3,0.00021,ug/m^3
IMPAER,JARB1,1,03/12/2022,Jarbidge Wilderness,NV,0.04293,ug/m^3,0.19886,ug/m^3,-0.00001,ug/m^3,0.00001,ug/m^3,0.01918,ug/m^3,0.01451,ug/m^3,0.06752,ug/m^3,0.00504,ug/m^3,0.28758,ug/m^3,0.00032,ug/m^3,0.11482,ug/m^3,0.04375,ug/m^3,0.00134,ug/m^3,0.00005,ug/m^3,0.00092,ug/m^3
IMPAER,JARB1,1,03/15/2022,Jarbidge Wilderness,NV,0.05805,ug/m^3,0.19642,ug/m^3,0.00004,ug/m^3,0.00001,ug/m^3,0.00977,ug/m^3,0.0189,ug/m^3,0.07024,ug/m^3,0.0049,ug/m^3,0.31479,ug/m^3,0.00014,ug/m^3,0.12653,ug/m^3,0.0458,ug/m^3,0.00161,ug/m^3,0,ug/m^3,0.00033,ug/m^3
IMPAER,JARB1,1,03/18/2022,Jarbidge Wilderness,NV,0.23624,ug/m^3,0.26199,ug/m^3,0.00017,ug/m^3,0.00001,ug/m^3,0.03633,ug/m^3,0.02194,ug/m^3,0.26625,ug/m^3,0.02119,ug/m^3,1.21029,ug/m^3,0.00065,ug/m^3,0.42435,ug/m^3,0.15029,ug/m^3,0.00723,ug/m^3,0.00011,ug/m^3,0.00096,ug/m^3
IMPAER,JARB1,1,03/21/2022,Jarbidge Wilderness,NV,0.07241,ug/m^3,0.20373,ug/m^3,0.00018,ug/m^3,0,ug/m^3,0.01126,ug/m^3,0.05857,ug/m^3,0.05511,ug/m^3,0.02468,ug/m^3,0.25054,ug/m^3,0.00014,ug/m^3,0.1723,ug/m^3,0.06151,ug/m^3,0.0015,ug/m^3,0.00006,ug/m^3,0.00049,ug/m^3
IMPAER,JARB1,1,03/24/2022,Jarbidge Wilderness,NV,0.09848,ug/m^3,0.48433,ug/m^3,0.0002,ug/m^3,0.00001,ug/m^3,0.04301,ug/m^3,0.00011,ug/m^3,0.39308,ug/m^3,0.02866,ug/m^3,1.77305,ug/m^3,0.00079,ug/m^3,0.213,ug/m^3,0.07677,ug/m^3,0.01114,ug/m^3,0.00017,ug/m^3,0.00062,ug/m^3
IMPAER,JARB1,1,03/27/2022,Jarbidge Wilderness,NV,0.09469,ug/m^3,0.45344,ug/m^3,0.00037,ug/m^3,0.00001,ug/m^3,0.03515,ug/m^3,-0.00279,ug/m^3,0.21489,ug/m^3,0.02722,ug/m^3,0.93673,ug/m^3,0.00043,ug/m^3,0.2496,ug/m^3,0.09375,ug/m^3,0.00491,ug/m^3,0.00003,ug/m^3,0.0016,ug/m^3
IMPAER,JARB1,1,03/30/2022,Jarbidge Wilderness,NV,0.09963,ug/m^3,0.28504,ug/m^3,0.00022,ug/m^3,0.00001,ug/m^3,0.02098,ug/m^3,-0.00826,ug/m^3,0.1312,ug/m^3,0.02311,ug/m^3,0.56796,ug/m^3,0.00023,ug/m^3,0.20609,ug/m^3,0.07841,ug/m^3,0.00351,ug/m^3,0,ug/m^3,0.00063,ug/m^3
IMPAER,JOSH1,1,01/02/2022,Joshua Tree NP,CA,0.02612,ug/m^3,0.22485,ug/m^3,0.00007,ug/m^3,0,ug/m^3,0.00893,ug/m^3,0.01447,ug/m^3,0.04319,ug/m^3,0.01718,ug/m^3,0.18957,ug/m^3,0.00009,ug/m^3,0.07141,ug/m^3,0.02914,ug/m^3,0.00087,ug/m^3,0.00007,ug/m^3,0.00012,ug/m^3
IMPAER,JOSH1,1,01/05/2022,Joshua Tree NP,CA,0.06069,ug/m^3,0.26082,ug/m^3,0.00023,ug/m^3,0.00007,ug/m^3,0.00689,ug/m^3,0.0103,ug/m^3,0.02563,ug/m^3,0.00695,ug/m^3,0.12644,ug/m^3,-0.00004,ug/m^3,0.0997,ug/m^3,0.03878,ug/m^3,0.00055,ug/m^3,0,ug/m^3,0.00031,ug/m^3
IMPAER,JOSH1,1,01/08/2022,Joshua Tree NP,CA,1.04983,ug/m^3,2.21475,ug/m^3,0.00298,ug/m^3,0.00002,ug/m^3,0.04715,ug/m^3,0.06433,ug/m^3,0.0502,ug/m^3,0.00163,ug/m^3,0.24103,ug/m^3,0.00023,ug/m^3,0.14816,ug/m^3,0.05942,ug/m^3,0.00137,ug/m^3,0.00002,ug/m^3,0.00226,ug/m^3
IMPAER,JOSH1,1,01/11/2022,Joshua Tree NP,CA,0.03191,ug/m^3,0.37072,ug/m^3,0.0001,ug/m^3,0.00001,ug/m^3,0.01293,ug/m^3,0.01589,ug/m^3,0.04277,ug/m^3,0.00749,ug/m^3,0.19086,ug/m^3,0.00011,ug/m^3,0.07968,ug/m^3,0.03336,ug/m^3,0.00093,ug/m^3,0,ug/m^3,0.00024,ug/m^3
IMPAER,JOSH1,1,01/14/2022,Joshua Tree NP,CA,0.04847,ug/m^3,1.06858,ug/m^3,0.00016,ug/m^3,0.00001,ug/m^3,0.01903,ug/m^3,0.03238,ug/m^3,0.07813,ug/m^3,0.00278,ug/m^3,0.34563,ug/m^3,0.0002,ug/m^3,0.09065,ug/m^3,0.03524,ug/m^3,0.00124,ug/m^3,0.00013,ug/m^3,0.00066,ug/m^3
IMPAER,JOSH1,1,01/17/2022,Joshua Tree NP,CA,0.75139,ug/m^3,0.6686,ug/m^3,0.00066,ug/m^3,0.00029,ug/m^3,0.01207,ug/m^3,0.02916,ug/m^3,0.04704,ug/m^3,0.01821,ug/m^3,0.22219,ug/m^3,0.0002,ug/m^3,0.15704,ug/m^3,0.06227,ug/m^3,0.00132,ug/m^3,0.00014,ug/m^3,0.00173,ug/m^3
IMPAER,JOSH1,1,01/20/2022,Joshua Tree NP,CA,0.05432,ug/m^3,0.2587,ug/m^3,0.00023,ug/m^3,0.00037,ug/m^3,0.01137,ug/m^3,0.01955,ug/m^3,0.04623,ug/m^3,0.00873,ug/m^3,0.19791,ug/m^3,0.00009,ug/m^3,0.15544,ug/m^3,0.05857,ug/m^3,0.0008,ug/m^3,0,ug/m^3,0.00034,ug/m^3
IMPAER,JOSH1,1,01/23/2022,Joshua Tree NP,CA,0.0782,ug/m^3,0.7756,ug/m^3,0.00033,ug/m^3,0.00002,ug/m^3,0.03263,ug/m^3,0.03701,ug/m^3,0.11243,ug/m^3,0.0064,ug/m^3,0.47935,ug/m^3,0.00024,ug/m^3,0.21784,ug/m^3,0.08347,ug/m^3,0.00202,ug/m^3,0.00002,ug/m^3,0.00092,ug/m^3
IMPAER,JOSH1,1,01/26/2022,Joshua Tree NP,CA,0.04792,ug/m^3,0.21449,ug/m^3,0.00019,ug/m^3,0.00024,ug/m^3,0.0194,ug/m^3,0.01685,ug/m^3,0.11145,ug/m^3,0.00341,ug/m^3,0.47413,ug/m^3,0.00035,ug/m^3,0.13359,ug/m^3,0.05295,ug/m^3,0.00196,ug/m^3,0,ug/m^3,0.00055,ug/m^3
IMPAER,JOSH1,1,01/29/2022,Joshua Tree NP,CA,0.09484,ug/m^3,0.42672,ug/m^3,0.00034,ug/m^3,0.00002,ug/m^3,0.02811,ug/m^3,0.01769,ug/m^3,0.16901,ug/m^3,0.01076,ug/m^3,0.7529,ug/m^3,0.00024,ug/m^3,0.15966,ug/m^3,0.06176,ug/m^3,0.00362,ug/m^3,0,ug/m^3,0.00067,ug/m^3
IMPAER,JOSH1,1,02/01/2022,Joshua Tree NP,CA,0.58551,ug/m^3,0.79205,ug/m^3,0.00069,ug/m^3,0.00006,ug/m^3,0.05158,ug/m^3,0.0335,ug/m^3,0.22537,ug/m^3,0.04179,ug/m^3,1.03615,ug/m^3,0.00172,ug/m^3,0.15767,ug/m^3,0.05938,ug/m^3,0.00508,ug/m^3,0.00003,ug/m^3,0.00163,ug/m^3
IMPAER,JOSH1,1,02/04/2022,Joshua Tree NP,CA,0.11904,ug/m^3,1.26937,ug/m^3,0.00085,ug/m^3,0.00001,ug/m^3,0.05384,ug/m^3,0.08588,ug/m^3,0.20478,ug/m^3,0.04967,ug/m^3,0.97911,ug/m^3,0.00104,ug/m^3,0.1478,ug/m^3,0.05296,ug/m^3,0.00435,ug/m^3,0.00007,ug/m^3,0.00108,ug/m^3
IMPAER,JOSH1,1,02/07/2022,Joshua Tree NP,CA,0.05601,ug/m^3,0.13292,ug/m^3,0.00014,ug/m^3,0.00022,ug/m^3,0.01083,ug/m^3,0.0191,ug/m^3,0.06833,ug/m^3,0.00564,ug/m^3,0.30767,ug/m^3,0.00025,ug/m^3,0.09725,ug/m^3,0.0364,ug/m^3,0.00144,ug/m^3,0,ug/m^3,0.00026,ug/m^3
IMPAER,JOSH1,1,02/10/2022,Joshua Tree NP,CA,0.04779,ug/m^3,0.67749,ug/m^3,0.00021,ug/m^3,0.00001,ug/m^3,0.03758,ug/m^3,0.04127,ug/m^3,0.1751,ug/m^3,0.01344,ug/m^3,0.76451,ug/m^3,0.00062,ug/m^3,0.14479,ug/m^3,0.05354,ug/m^3,0.00373,ug/m^3,0.00001,ug/m^3,0.00116,ug/m^3
IMPAER,JOSH1,1,02/13/2022,Joshua Tree NP,CA,0.05721,ug/m^3,0.28939,ug/m^3,0.00043,ug/m^3,0.00001,ug/m^3,0.02296,ug/m^3,0.01944,ug/m^3,0.12249,ug/m^3,0.00329,ug/m^3,0.57691,ug/m^3,0.0004,ug/m^3,0.15394,ug/m^3,0.05704,ug/m^3,0.00341,ug/m^3,0.00002,ug/m^3,0.00074,ug/m^3
IMPAER,JOSH1,1,02/16/2022,Joshua Tree NP,CA,,,-999,ug/m^3,-999,ug/m^3,-999,ug/m^3,-999,ug/m^3,,,-999,ug/m^3,-999,ug/m^3,,,-999,ug/m^3,-999,ug/m^3,-999,ug/m^3,-999,ug/m^3,-999,ug/m^3,-999,ug/m^3
IMPAER,JOSH1,1,02/19/2022,Joshua Tree NP,CA,0.06623,ug/m^3,0.23891,ug/m^3,0.00039,ug/m^3,0,ug/m^3,0.01419,ug/m^3,0.01629,ug/m^3,0.07827,ug/m^3,0.00565,ug/m^3,0.37376,ug/m^3,0.00036,ug/m^3,0.12662,ug/m^3,0.04869,ug/m^3,0.00238,ug/m^3,0.00006,ug/m^3,0.0006,ug/m^3
IMPAER,JOSH1,1,02/22/2022,Joshua Tree NP,CA,0.31204,ug/m^3,0.23948,ug/m^3,0.00004,ug/m^3,0,ug/m^3,0.01478,ug/m^3,0.91375,ug/m^3,0.01004,ug/m^3,0.35109,ug/m^3,0.06672,ug/m^3,0.00048,ug/m^3,0.27758,ug/m^3,0.09693,ug/m^3,0.00033,ug/m^3,0,ug/m^3,0.00024,ug/m^3
IMPAER,JOSH1,1,02/25/2022,Joshua Tree NP,CA,0.38592,ug/m^3,1.20069,ug/m^3,0.00563,ug/m^3,0.00071,ug/m^3,0.0507,ug/m^3,0.06017,ug/m^3,0.17936,ug/m^3,0.04503,ug/m^3,0.76753,ug/m^3,0.00158,ug/m^3,0.33975,ug/m^3,0.11783,ug/m^3,0.00335,ug/m^3,0.00018,ug/m^3,0.00164,ug/m^3
IMPAER,JOSH1,1,02/28/2022,Joshua Tree NP,CA,0.06267,ug/m^3,1.25484,ug/m^3,0.00058,ug/m^3,0.00001,ug/m^3,0.03295,ug/m^3,0.03802,ug/m^3,0.08161,ug/m^3,-0.00029,ug/m^3,0.36027,ug/m^3,0.00028,ug/m^3,0.17177,ug/m^3,0.0637,ug/m^3,0.00203,ug/m^3,0.00004,ug/m^3,0.00111,ug/m^3
IMPAER,JOSH1,1,03/03/2022,Joshua Tree NP,CA,0.7099,ug/m^3,0.96427,ug/m^3,0.0011,ug/m^3,0.00065,ug/m^3,0.02975,ug/m^3,0.01467,ug/m^3,0.10795,ug/m^3,0.05023,ug/m^3,0.53927,ug/m^3,0.00024,ug/m^3,0.26835,ug/m^3,0.09995,ug/m^3,0.00378,ug/m^3,0.00008,ug/m^3,0.00356,ug/m^3
IMPAER,JOSH1,1,03/06/2022,Joshua Tree NP,CA,0.43772,ug/m^3,0.27612,ug/m^3,0.00051,ug/m^3,0.00001,ug/m^3,0.01315,ug/m^3,0.1291,ug/m^3,0.04342,ug/m^3,0.10791,ug/m^3,0.19265,ug/m^3,0.00001,ug/m^3,0.20893,ug/m^3,0.08341,ug/m^3,0.00122,ug/m^3,0,ug/m^3,0.00058,ug/m^3
IMPAER,JOSH1,1,03/09/2022,Joshua Tree NP,CA,1.67424,ug/m^3,0.65542,ug/m^3,0.00145,ug/m^3,0.00063,ug/m^3,0.03163,ug/m^3,0.03512,ug/m^3,0.15381,ug/m^3,0.05727,ug/m^3,0.67347,ug/m^3,0.00045,ug/m^3,0.42484,ug/m^3,0.1588,ug/m^3,0.00402,ug/m^3,0.00012,ug/m^3,0.00364,ug/m^3
IMPAER,JOSH1,1,03/12/2022,Joshua Tree NP,CA,0.39812,ug/m^3,0.34721,ug/m^3,0.00041,ug/m^3,0.00064,ug/m^3,0.01464,ug/m^3,0.0063,ug/m^3,0.08906,ug/m^3,0.00444,ug/m^3,0.41092,ug/m^3,0.00016,ug/m^3,0.12335,ug/m^3,0.04645,ug/m^3,0.0027,ug/m^3,0.00003,ug/m^3,0.00062,ug/m^3
IMPAER,JOSH1,1,03/15/2022,Joshua Tree NP,CA,1.62426,ug/m^3,1.03145,ug/m^3,0.00119,ug/m^3,0.00068,ug/m^3,0.05644,ug/m^3,0.02806,ug/m^3,0.37097,ug/m^3,0.13746,ug/m^3,1.70503,ug/m^3,0.00124,ug/m^3,0.46576,ug/m^3,0.17662,ug/m^3,0.0104,ug/m^3,0.00001,ug/m^3,0.00556,ug/m^3
IMPAER,JOSH1,1,03/18/2022,Joshua Tree NP,CA,0.52609,ug/m^3,0.61886,ug/m^3,0.00065,ug/m^3,0.00003,ug/m^3,0.0497,ug/m^3,0.02455,ug/m^3,0.34776,ug/m^3,0.05985,ug/m^3,1.58078,ug/m^3,0.00116,ug/m^3,0.50941,ug/m^3,0.18383,ug/m^3,0.00905,ug/m^3,0.00018,ug/m^3,0.00274,ug/m^3
IMPAER,JOSH1,1,03/21/2022,Joshua Tree NP,CA,0.12736,ug/m^3,0.38844,ug/m^3,0.00015,ug/m^3,0.00005,ug/m^3,0.0764,ug/m^3,0.05884,ug/m^3,0.52656,ug/m^3,0.03865,ug/m^3,2.26096,ug/m^3,0.00446,ug/m^3,0.26996,ug/m^3,0.08974,ug/m^3,0.01077,ug/m^3,0.00014,ug/m^3,0.001,ug/m^3
IMPAER,JOSH1,1,03/24/2022,Joshua Tree NP,CA,1.22142,ug/m^3,1.18954,ug/m^3,0.00114,ug/m^3,0.00059,ug/m^3,0.04113,ug/m^3,0.00232,ug/m^3,0.26913,ug/m^3,0.05687,ug/m^3,1.30023,ug/m^3,0.00104,ug/m^3,0.3433,ug/m^3,0.13254,ug/m^3,0.00832,ug/m^3,0.00014,ug/m^3,0.00397,ug/m^3
IMPAER,JOSH1,1,03/27/2022,Joshua Tree NP,CA,0.14689,ug/m^3,0.22035,ug/m^3,0.00025,ug/m^3,0.00001,ug/m^3,0.02367,ug/m^3,0.00893,ug/m^3,0.15812,ug/m^3,0.01905,ug/m^3,0.72088,ug/m^3,0.00035,ug/m^3,0.27426,ug/m^3,0.1022,ug/m^3,0.00429,ug/m^3,0,ug/m^3,0.0007,ug/m^3
IMPAER,JOSH1,1,03/30/2022,Joshua Tree NP,CA,0.92852,ug/m^3,0.71564,ug/m^3,0.00048,ug/m^3,0.00001,ug/m^3,0.02342,ug/m^3,0.01933,ug/m^3,0.14617,ug/m^3,0.04836,ug/m^3,0.656,ug/m^3,0.00055,ug/m^3,0.34071,ug/m^3,0.13015,ug/m^3,0.00393,ug/m^3,0,ug/m^3,0.00203,ug/m^3
IMPAER,KAIS1,1,01/02/2022,Kaiser,CA,0.01063,ug/m^3,0.34599,ug/m^3,0.00018,ug/m^3,0,ug/m^3,0.00309,ug/m^3,0.00412,ug/m^3,0.00779,ug/m^3,-0.00054,ug/m^3,0.03829,ug/m^3,0.00022,ug/m^3,0.08433,ug/m^3,0.02827,ug/m^3,0.00029,ug/m^3,0.00002,ug/m^3,0.00017,ug/m^3
IMPAER,KAIS1,1,01/05/2022,Kaiser,CA,,,-999,ug/m^3,-999,ug/m^3,-999,ug/m^3,-999,ug/m^3,,,-999,ug/m^3,-999,ug/m^3,,,-999,ug/m^3,-999,ug/m^3,-999,ug/m^3,-999,ug/m^3,-999,ug/m^3,-999,ug/m^3
